id,last_scraped,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,host_is_superhost,instant_bookable,number_of_reviews,review_scores_rating,availability_365,calculated_host_listings_count
745756457728595662,2023-12-14,Downtown,49.28088,-123.12415,Entire home/apt,3,1 bath,2,$350.00,30,TRUE,FALSE,0,NA,112,2
746481347508197842,2023-12-13,Dunbar Southlands,49.2539799,-123.1793229,Entire home/apt,2,1 bath,1,$145.00,7,FALSE,FALSE,20,4.65,281,2
746517158563361878,2023-12-13,Hastings-Sunrise,49.28323,-123.0501,Entire home/apt,2,1 bath,1,$135.00,4,TRUE,FALSE,35,4.91,81,1
746649224479313723,2023-12-14,Downtown,49.28751,-123.11652,Entire home/apt,3,1 bath,1,"$1,449.00",5,FALSE,FALSE,0,NA,364,30
747022138292809408,2023-12-13,Strathcona,49.269785229393975,-123.10053143086964,Entire home/apt,2,1 bath,1,$103.00,1,FALSE,TRUE,35,4.89,330,134
747100539193960417,2023-12-14,Downtown Eastside,49.28031,-123.10536,Entire home/apt,4,1 bath,2,$371.00,1,TRUE,TRUE,17,4.88,355,1
747156256633418043,2023-12-14,Downtown,49.2788408,-123.107399,Entire home/apt,2,1 bath,2,$200.00,2,FALSE,FALSE,17,4.65,355,1
747187070772724339,2023-12-14,Kitsilano,49.26982,-123.18107,Shared room,1,1 shared bath,2,$55.00,31,FALSE,FALSE,2,4.5,364,7
747187671492658575,2023-12-14,Kitsilano,49.2677,-123.18027,Shared room,1,1 shared bath,1,$70.00,31,FALSE,FALSE,0,NA,364,7
747755277066169099,2023-12-14,Downtown,49.278,-123.10719,Entire home/apt,6,2 baths,2,$109.00,1,FALSE,TRUE,66,4.84,0,134
747793627980294129,2023-12-14,Shaughnessy,49.234800616318026,-123.14031603745772,Private room,8,3 baths,4,NA,1,FALSE,TRUE,0,NA,0,1
747829628631559482,2023-12-14,West End,49.27753,-123.13516,Entire home/apt,4,1.5 baths,2,$170.00,30,TRUE,FALSE,1,5,269,37
748524351823698628,2023-12-14,Downtown,49.279211726687706,-123.12148030847312,Entire home/apt,4,1 bath,2,$112.00,1,FALSE,FALSE,71,4.31,125,43
748541866716038275,2023-12-14,Victoria-Fraserview,49.21289,-123.06021,Entire home/apt,4,1.5 baths,2,$130.00,2,TRUE,FALSE,18,4.72,89,2
748601805740298369,2023-12-13,Riley Park,49.24825,-123.09672,Entire home/apt,7,2 baths,3,$160.00,5,FALSE,FALSE,0,NA,82,1
748993882666940231,2023-12-14,Downtown,49.28045,-123.11069,Entire home/apt,5,1 bath,3,$271.00,3,TRUE,FALSE,65,4.77,31,1
749164389494033357,2023-12-14,Fairview,49.27013,-123.13507,Entire home/apt,3,1 bath,2,$385.00,30,FALSE,FALSE,0,NA,364,1
749265621049306621,2023-12-14,Downtown,49.27735,-123.12876,Entire home/apt,4,2.5 baths,2,$200.00,30,FALSE,FALSE,3,5,159,1
749294924923342764,2023-12-13,Hastings-Sunrise,49.2849837,-123.0275133,Entire home/apt,2,1 bath,1,$85.00,30,FALSE,FALSE,3,4.67,218,1
749336129773107325,2023-12-14,Downtown,49.28983,-123.11723,Entire home/apt,5,2 baths,3,"$2,000.00",2,FALSE,FALSE,0,NA,364,30
749363500285804913,2023-12-14,Kerrisdale,49.23099,-123.16156,Private room,2,2 shared baths,1,$60.00,1,TRUE,FALSE,76,4.9,0,4
749463145258836431,2023-12-14,Marpole,49.21157,-123.14541,Private room,2,1 shared bath,1,$89.00,30,TRUE,FALSE,8,4.75,0,3
749467839685420293,2023-12-13,Mount Pleasant,49.2595822,-123.0924196,Entire home/apt,2,1 bath,1,$118.00,30,TRUE,TRUE,8,5,111,3
749485983333805437,2023-12-14,Marpole,49.21174,-123.14651,Private room,2,1 shared bath,1,$89.00,30,TRUE,FALSE,4,5,0,3
749547956286953697,2023-12-14,Downtown,49.2817756,-123.1239209,Entire home/apt,2,1 bath,1,$144.00,30,FALSE,TRUE,3,5,323,1
749558359977837653,2023-12-13,Downtown,49.29434,-123.13418,Entire home/apt,4,1 bath,1,$130.00,30,FALSE,TRUE,1,5,365,12
749558579530757304,2023-12-13,West End,49.29253,-123.13437,Entire home/apt,3,1 bath,2,$130.00,30,FALSE,FALSE,2,5,272,12
749710220230060023,2023-12-14,West End,49.28517,-123.12425,Entire home/apt,3,1 bath,1,$125.00,2,FALSE,FALSE,6,4.67,150,1
749925573670595678,2023-12-14,Dunbar Southlands,49.24921,-123.18242,Private room,4,1 shared bath,2,$102.00,1,TRUE,FALSE,17,4.78,0,8
749950638711456301,2023-12-13,Kerrisdale,49.23287,-123.16151,Private room,2,2 shared baths,1,$71.00,1,TRUE,FALSE,83,4.92,37,4
750063404491358773,2023-12-14,Fairview,49.26772,-123.13623,Entire home/apt,4,1 bath,1,$133.00,30,FALSE,FALSE,1,5,153,1
750101062724820483,2023-12-13,Downtown,49.27582,-123.11418,Entire home/apt,6,2 baths,3,$500.00,31,FALSE,FALSE,1,5,365,1
750296793958003198,2023-12-13,Grandview-Woodland,49.27251,-123.07118,Entire home/apt,2,1 bath,1,$125.00,3,TRUE,FALSE,3,5,8,2
750386879949124103,2023-12-13,Mount Pleasant,49.25866,-123.11309,Private room,2,1 private bath,1,$63.00,30,FALSE,TRUE,0,NA,365,10
750394758628177930,2023-12-13,Mount Pleasant,49.25991,-123.11321,Private room,2,1 private bath,2,$64.00,30,FALSE,TRUE,0,NA,365,10
750431639233118989,2023-12-13,Mount Pleasant,49.26012,-123.11337,Private room,1,1 private bath,1,$59.00,30,FALSE,TRUE,0,NA,365,10
750441180985884681,2023-12-13,Mount Pleasant,49.25858,-123.1115,Private room,2,1 private bath,1,$55.00,30,FALSE,TRUE,0,NA,365,10
750809889952292332,2023-12-14,Victoria-Fraserview,49.221041347900375,-123.07072343224851,Entire home/apt,4,1 bath,3,$150.00,4,TRUE,FALSE,6,4.83,175,2
750819793969184016,2023-12-13,Kitsilano,49.2684061,-123.155338,Entire home/apt,4,1 bath,2,$140.00,30,TRUE,FALSE,4,5,183,1
750831473124850754,2023-12-14,Grandview-Woodland,49.28074,-123.06238,Entire home/apt,2,2 baths,1,$113.00,30,FALSE,FALSE,1,5,0,1
751027759429899812,2023-12-14,Kensington-Cedar Cottage,49.25227,-123.06826,Entire home/apt,3,1 bath,1,$74.00,3,TRUE,FALSE,44,4.91,0,1
751172685301036005,2023-12-13,Mount Pleasant,49.25853,-123.11269,Private room,1,1 private bath,1,$63.00,30,FALSE,TRUE,0,NA,365,10
751189910882177125,2023-12-13,Mount Pleasant,49.25875,-123.11292,Private room,2,1 private bath,1,$55.00,30,FALSE,TRUE,0,NA,365,10
751408343328701645,2023-12-14,West End,49.28426,-123.12478,Entire home/apt,2,1 bath,1,$310.00,30,NA,TRUE,5,5,0,3
751423757365207825,2023-12-13,Downtown Eastside,49.2819096,-123.0899554,Entire home/apt,8,2 baths,4,$146.00,1,TRUE,TRUE,44,4.89,221,1
751742278545937316,2023-12-14,Kitsilano,49.26631,-123.16803,Entire home/apt,3,1 bath,2,$125.00,30,TRUE,FALSE,6,5,41,1
751818339220226361,2023-12-13,Downtown,49.27649,-123.12142,Entire home/apt,4,2 baths,2,$179.00,30,FALSE,FALSE,0,NA,365,1
751987249402655115,2023-12-14,Mount Pleasant,49.2631743,-123.0877471,Entire home/apt,4,1 bath,3,$150.00,4,FALSE,FALSE,0,NA,0,1
752929133702113082,2023-12-14,Kerrisdale,49.2153,-123.15493,Entire home/apt,4,2 baths,4,$150.00,1,FALSE,FALSE,10,4.5,8,3
752968877501016387,2023-12-14,Kitsilano,49.27281,-123.14891,Entire home/apt,3,1 bath,2,$195.00,3,TRUE,FALSE,42,4.88,0,1
752970831202875188,2023-12-13,Mount Pleasant,49.2695,-123.10201,Entire home/apt,3,1 bath,1,$123.00,1,FALSE,TRUE,33,4.88,309,134
753111769380027991,2023-12-13,Downtown,49.27521,-123.127,Entire home/apt,2,1 bath,1,$119.00,2,TRUE,TRUE,38,4.89,169,1
753158627900905049,2023-12-14,West End,49.28145247840726,-123.13517703280418,Entire home/apt,2,1 bath,2,$90.00,90,FALSE,TRUE,2,5,82,1
753780999741605489,2023-12-14,Downtown,49.27484,-123.1287,Entire home/apt,6,2 baths,3,$424.00,1,TRUE,FALSE,71,4.79,165,4
753809687233713202,2023-12-14,Kerrisdale,49.2221,-123.15776,Entire home/apt,6,2.5 baths,4,$393.00,30,TRUE,TRUE,0,NA,108,2
753947527279759717,2023-12-14,Downtown,49.27766,-123.12871,Entire home/apt,3,1 bath,2,$163.00,3,FALSE,FALSE,27,5,24,1
754269133259938444,2023-12-14,Grandview-Woodland,49.27199,-123.06704,Entire home/apt,2,1 bath,1,NA,30,TRUE,TRUE,8,5,0,1
754278773699646795,2023-12-14,Mount Pleasant,49.2688915,-123.1012099,Entire home/apt,4,1 bath,2,$146.00,2,TRUE,FALSE,47,4.88,0,1
754337838073783395,2023-12-13,Sunset,49.2156,-123.09924,Private room,2,1 private bath,1,$86.00,2,TRUE,FALSE,78,4.79,344,1
754400122144493844,2023-12-14,Dunbar Southlands,49.2306515,-123.1844412,Entire home/apt,10,2.5 baths,5,NA,30,FALSE,TRUE,29,4.66,0,1
754474494838555627,2023-12-13,Mount Pleasant,49.2621141,-123.0995228,Entire home/apt,3,1 bath,1,$105.00,30,FALSE,TRUE,4,4.75,128,43
754645771023055367,2023-12-14,Downtown,49.27817,-123.12811,Entire home/apt,2,1 bath,1,$93.00,30,TRUE,FALSE,2,5,0,2
754652046997956433,2023-12-13,Arbutus Ridge,49.2555,-123.15815,Entire home/apt,4,1 bath,2,$120.00,30,TRUE,FALSE,24,4.83,230,1
754817782255139085,2023-12-13,Mount Pleasant,49.27059,-123.10886,Entire home/apt,2,1 bath,1,$128.00,2,TRUE,TRUE,61,4.95,322,1
755102000381947610,2023-12-13,Shaughnessy,49.23494,-123.12967,Private room,2,1 private bath,NA,$64.00,30,FALSE,FALSE,9,4.22,365,10
755118462121567029,2023-12-13,Shaughnessy,49.23627,-123.1315,Private room,4,1 private bath,3,$92.00,30,FALSE,FALSE,3,3.67,361,10
755163507092227898,2023-12-14,Kensington-Cedar Cottage,49.24344439999999,-123.0798252,Entire home/apt,11,3 baths,5,$422.00,1,TRUE,TRUE,0,NA,276,6
755244922233660089,2023-12-14,Downtown,49.2787669,-123.1164824,Entire home/apt,6,1 bath,3,$220.00,30,FALSE,FALSE,0,NA,364,1
755395257603988261,2023-12-14,Downtown,49.27965,-123.12071,Entire home/apt,2,1 bath,1,$100.00,30,FALSE,FALSE,4,4.75,149,1
755513219589945549,2023-12-13,Kensington-Cedar Cottage,49.24344439999999,-123.0798252,Private room,2,1 shared bath,1,$63.00,1,TRUE,TRUE,3,5,304,6
755514437529904983,2023-12-13,Kensington-Cedar Cottage,49.2424,-123.07885,Private room,3,1 private bath,2,$87.00,1,TRUE,TRUE,7,4.86,335,6
755885807689048946,2023-12-14,Downtown,49.27293,-123.12593,Entire home/apt,5,2 baths,3,$399.00,28,FALSE,FALSE,0,NA,364,1
755892179689281162,2023-12-14,Kerrisdale,49.23088,-123.1628,Private room,2,2 shared baths,1,$76.00,1,TRUE,TRUE,61,4.92,0,4
755903457080295553,2023-12-13,Marpole,49.21743,-123.13676,Private room,12,3.5 baths,7,"$1,437.00",3,FALSE,FALSE,0,NA,358,2
755916944893858507,2023-12-13,Grandview-Woodland,49.26774590831524,-123.06795275255465,Entire home/apt,2,1 bath,1,$116.00,2,TRUE,FALSE,65,4.91,114,1
755921598792885202,2023-12-13,Mount Pleasant,49.26918,-123.11403,Entire home/apt,6,2 baths,3,$150.00,30,TRUE,FALSE,5,5,99,3
756136220248915181,2023-12-14,Downtown,49.2805,-123.10842,Entire home/apt,6,2 baths,3,$213.00,1,TRUE,TRUE,79,4.9,243,1
756658783388819997,2023-12-13,Kitsilano,49.27484,-123.15012,Entire home/apt,3,1 bath,2,$185.00,3,TRUE,FALSE,44,4.86,176,1
756696096943594580,2023-12-14,Downtown,49.27785,-123.10748,Entire home/apt,6,2 baths,3,$174.00,2,FALSE,FALSE,50,4.7,71,1
756733561202282784,2023-12-14,Dunbar Southlands,49.23185,-123.19026,Entire home/apt,8,3 baths,4,$513.00,1,FALSE,TRUE,13,4.69,93,1
756871298880801904,2023-12-14,Downtown Eastside,49.27706,-123.10042,Entire home/apt,4,1 bath,1,$184.00,1,FALSE,FALSE,4,4.8,0,1
757304615588117949,2023-12-14,Grandview-Woodland,49.26546,-123.06801,Entire home/apt,4,1 bath,2,$150.00,2,TRUE,FALSE,48,4.88,0,1
757396269753676254,2023-12-14,Downtown,49.27949,-123.10868,Entire home/apt,6,2 baths,3,$174.00,2,TRUE,FALSE,51,4.8,71,1
757429830415010252,2023-12-14,Downtown,49.27867029479776,-123.10997584777525,Entire home/apt,6,2 baths,3,$267.00,1,FALSE,FALSE,9,5,342,6
757438711448217822,2023-12-14,Downtown,49.28058,-123.11,Entire home/apt,6,2 baths,5,$256.00,1,FALSE,TRUE,18,4.94,328,6
757439896605002960,2023-12-14,Downtown,49.27912329682261,-123.10623675037137,Entire home/apt,6,2 baths,3,$286.00,1,FALSE,TRUE,8,5,340,6
757441406060820362,2023-12-14,Downtown Eastside,49.28084318453704,-123.10848586801649,Entire home/apt,6,2 baths,4,$289.00,1,FALSE,FALSE,25,5,337,6
757449802346817159,2023-12-14,Downtown,49.28779,-123.1248,Entire home/apt,5,2.5 baths,4,$332.00,1,FALSE,TRUE,0,NA,348,6
757483779467658590,2023-12-14,Downtown,49.2798289474608,-123.10694676700832,Entire home/apt,6,2 baths,4,$270.00,1,FALSE,TRUE,27,5,321,6
757583943098918265,2023-12-13,Renfrew-Collingwood,49.25016640898646,-123.03415059256646,Entire home/apt,4,1 bath,2,$131.00,1,FALSE,TRUE,43,4.77,135,1
757607165235290838,2023-12-14,Downtown Eastside,49.28065,-123.10889,Entire home/apt,4,1 bath,2,$141.00,2,TRUE,TRUE,67,4.82,0,2
758272531406854720,2023-12-14,Downtown,49.28951,-123.12555,Entire home/apt,6,2 baths,3,$686.00,10,FALSE,FALSE,0,NA,364,30
758955165975667721,2023-12-14,Dunbar Southlands,49.24176,-123.17875,Entire home/apt,2,1 bath,1,$110.00,30,FALSE,FALSE,0,NA,89,1
758959053155875338,2023-12-14,Downtown Eastside,49.27843,-123.10064,Entire home/apt,6,2 baths,3,$320.00,1,FALSE,TRUE,26,4.54,348,1
759158663173702416,2023-12-14,Kensington-Cedar Cottage,49.26013,-123.06621,Entire home/apt,8,2 baths,4,$350.00,3,TRUE,TRUE,9,4.78,4,2
759391143392781156,2023-12-14,Renfrew-Collingwood,49.23787,-123.03043,Entire home/apt,2,1 bath,1,$105.00,30,FALSE,FALSE,3,4.67,179,1
759477268573006062,2023-12-13,Kensington-Cedar Cottage,49.25666,-123.06521,Entire home/apt,2,1 bath,1,$200.00,4,FALSE,TRUE,10,4.8,218,1
759581402248506780,2023-12-14,West End,49.27695,-123.13366,Entire home/apt,5,2 baths,2,$200.00,2,FALSE,FALSE,48,4.6,4,1
759718085882883202,2023-12-13,Downtown,49.2749,-123.12689,Entire home/apt,3,1 bath,1,$168.00,2,FALSE,TRUE,10,4.9,64,1
759767492489743203,2023-12-14,Downtown,49.27591,-123.12616,Entire home/apt,4,1 bath,2,$156.00,2,TRUE,FALSE,54,4.87,79,1
760110011548479326,2023-12-14,Sunset,49.21924,-123.10278,Entire home/apt,4,1 bath,2,$89.00,30,FALSE,FALSE,6,4.67,91,1
760143301409977262,2023-12-14,Kensington-Cedar Cottage,49.25977,-123.06622,Entire home/apt,6,2 baths,3,NA,2,TRUE,TRUE,0,NA,0,2
760162583000498021,2023-12-14,Downtown,49.27982,-123.10658,Entire home/apt,4,1 bath,2,$176.00,2,TRUE,FALSE,56,4.79,158,1
760165905644551122,2023-12-14,Downtown Eastside,49.28159778148671,-123.09842820477095,Entire home/apt,4,1 bath,2,$110.00,1,TRUE,TRUE,36,4.81,0,1
760425362189042292,2023-12-14,Hastings-Sunrise,49.26353,-123.05137,Private room,2,1.5 baths,1,NA,30,TRUE,FALSE,1,5,0,3
760472048315319026,2023-12-13,West Point Grey,49.25967,-123.21482,Entire home/apt,8,2 baths,3,$700.00,2,TRUE,FALSE,21,4.9,287,1
760887066170611306,2023-12-13,Kitsilano,49.27115,-123.14639,Entire home/apt,2,1 bath,1,$107.00,30,FALSE,TRUE,4,5,356,134
760956793737112791,2023-12-14,West End,49.28931109013771,-123.12883551507171,Private room,2,1 private bath,1,$160.00,1,FALSE,FALSE,26,4.7,0,1
761040236853281303,2023-12-14,Riley Park,49.23411,-123.10403,Entire home/apt,8,4 baths,4,$326.00,4,TRUE,FALSE,40,4.76,0,1
761050131871302034,2023-12-14,West End,49.2913283517079,-123.1391709276474,Entire home/apt,4,1 bath,2,$85.00,30,TRUE,FALSE,4,4.75,302,1
761612458940570654,2023-12-14,West End,49.27739,-123.13535,Entire home/apt,4,1.5 baths,2,$170.00,30,TRUE,FALSE,3,4.67,178,37
761655253441074918,2023-12-14,Kensington-Cedar Cottage,49.25654,-123.07529,Entire home/apt,4,1 bath,2,$67.00,30,TRUE,FALSE,1,2,66,37
761701361242156284,2023-12-14,Downtown,49.2749061,-123.1310278,Entire home/apt,2,1 bath,1,$125.00,30,FALSE,FALSE,4,4.75,170,42
762269555352822097,2023-12-14,Downtown,49.27318,-123.12679,Entire home/apt,2,1 bath,1,$160.00,28,FALSE,TRUE,1,1,364,1
762337352924239148,2023-12-14,Downtown Eastside,49.27858,-123.098,Entire home/apt,3,1 bath,2,$82.00,30,TRUE,FALSE,3,5,346,1
762391373309595914,2023-12-14,Downtown,49.27475,-123.12872,Entire home/apt,4,1 bath,2,$130.00,2,TRUE,FALSE,54,4.82,0,1
762414755931963132,2023-12-14,Downtown Eastside,49.27907135555238,-123.09970804657884,Entire home/apt,4,1 bath,2,$85.00,1,TRUE,TRUE,65,4.94,56,1
762488884809510934,2023-12-13,Marpole,49.2152048,-123.1364423,Entire home/apt,4,1 bath,3,$133.00,30,FALSE,TRUE,4,4.75,121,43
763015621951200843,2023-12-14,West End,49.28259,-123.12597,Entire home/apt,4,1 bath,3,$106.00,30,FALSE,FALSE,0,NA,80,6
763209165288842160,2023-12-14,Riley Park,49.25318,-123.09006,Shared room,1,1 shared bath,1,$135.00,1,FALSE,FALSE,7,3.86,364,19
763288277631579082,2023-12-14,Downtown,49.2771445,-123.1245855,Entire home/apt,3,1 bath,1,$131.00,30,FALSE,FALSE,0,NA,61,1
763771104970141112,2023-12-13,Mount Pleasant,49.26003,-123.0785,Private room,2,1 shared bath,1,$41.00,1,FALSE,TRUE,3,3,365,19
764443008812380227,2023-12-14,Kitsilano,49.2581,-123.14762,Entire home/apt,5,1 bath,3,$131.00,5,TRUE,FALSE,67,4.91,0,3
764502518233543444,2023-12-14,Downtown,49.27775,-123.10817,Entire home/apt,6,2 baths,4,$332.00,1,FALSE,FALSE,62,4.55,14,1
764819264836224906,2023-12-14,Riley Park,49.23787,-123.10145,Entire home/apt,2,1 bath,1,$250.00,2,FALSE,FALSE,9,4.56,62,1
764837154875318576,2023-12-14,Fairview,49.26444,-123.12944,Entire home/apt,2,1 bath,2,NA,30,FALSE,FALSE,1,5,0,1
765066782982324911,2023-12-13,Downtown,49.27382,-123.11622,Entire home/apt,2,1 bath,1,$140.00,30,TRUE,FALSE,1,5,149,1
765210232672973577,2023-12-14,Marpole,49.21618,-123.11688,Entire home/apt,7,2.5 baths,3,NA,3,FALSE,FALSE,2,5,0,1
765214911139064245,2023-12-14,Renfrew-Collingwood,49.23948,-123.05672,Private room,8,1 private bath,4,$239.00,1,FALSE,FALSE,3,2.67,89,1
765244975297761610,2023-12-13,Mount Pleasant,49.2696151,-123.1080414,Entire home/apt,2,1 bath,1,$115.00,30,FALSE,FALSE,0,NA,182,42
765276367137145965,2023-12-13,Downtown Eastside,49.2764484,-123.0994338,Entire home/apt,5,1 bath,2,$550.00,2,FALSE,TRUE,14,4.86,345,3
765299972595687525,2023-12-14,Mount Pleasant,49.2646725,-123.0979372,Entire home/apt,2,3 baths,1,NA,3,FALSE,FALSE,1,5,0,1
765333797111079962,2023-12-14,Downtown,49.28219,-123.12406,Entire home/apt,4,1 bath,2,$257.00,3,TRUE,FALSE,55,5,269,1
765561051438168476,2023-12-14,Arbutus Ridge,49.25453,-123.16994,Entire home/apt,6,1 bath,4,$172.00,1,TRUE,TRUE,45,4.83,0,1
765602101347249126,2023-12-14,Renfrew-Collingwood,49.23955,-123.04397,Entire home/apt,2,1 bath,1,$150.00,1,TRUE,FALSE,7,4.86,354,2
765779758914382391,2023-12-13,Marpole,49.20946,-123.14681,Private room,2,2 shared baths,1,$130.00,1,FALSE,FALSE,3,5,362,1
765954895505819490,2023-12-14,West End,49.29169,-123.13299,Entire home/apt,2,1 bath,1,$135.00,30,TRUE,FALSE,0,NA,220,37
765956899896430102,2023-12-14,West End,49.27888,-123.13719,Entire home/apt,2,1 bath,1,$145.00,30,TRUE,FALSE,6,4.33,269,37
766837967900868487,2023-12-14,Downtown,49.27881,-123.10692,Entire home/apt,2,1 bath,2,$315.00,30,FALSE,TRUE,1,4,76,10
766856673512237484,2023-12-14,Oakridge,49.22038,-123.11824,Entire home/apt,2,1 bath,1,$120.00,30,TRUE,FALSE,5,4.8,131,1
766977627250888021,2023-12-14,Shaughnessy,49.23569,-123.15089,Entire home/apt,5,1 bath,3,$138.00,1,FALSE,FALSE,0,NA,173,3
767338748857682708,2023-12-13,Mount Pleasant,49.26942,-123.1014,Entire home/apt,2,1 bath,1,$128.00,2,TRUE,FALSE,58,4.9,11,1
767427832789020233,2023-12-14,Downtown,49.27805,-123.10679,Entire home/apt,6,2 baths,3,$173.00,2,TRUE,FALSE,56,4.81,0,1
767518831556485268,2023-12-14,Downtown,49.28723,-123.12439,Private room,1,1 private bath,1,NA,20,FALSE,FALSE,0,NA,0,1
767706411013060405,2023-12-14,Downtown,49.2792118,-123.1214803,Entire home/apt,3,1 bath,3,$145.00,2,TRUE,FALSE,26,4.77,143,1
767931870056495476,2023-12-13,Downtown,49.2769,-123.11823,Entire home/apt,4,1 bath,2,$115.00,30,FALSE,TRUE,2,4.5,58,1
768161191646426632,2023-12-14,Downtown Eastside,49.28035,-123.10905,Entire home/apt,3,1 bath,2,$86.00,2,TRUE,FALSE,93,4.87,41,4
768246743651216717,2023-12-13,Renfrew-Collingwood,49.25333,-123.05619,Entire home/apt,1,1 bath,2,$109.00,30,TRUE,TRUE,0,NA,90,4
768256896387150928,2023-12-13,Renfrew-Collingwood,49.25414,-123.05595,Entire home/apt,2,1 bath,2,$123.00,30,TRUE,TRUE,0,NA,90,4
768397756488891372,2023-12-14,Riley Park,49.24004567286597,-123.10243095158285,Entire home/apt,5,2 baths,3,$272.00,28,FALSE,FALSE,0,NA,119,1
768398127667812806,2023-12-13,Riley Park,49.2548729,-123.1044101,Entire home/apt,2,1 bath,1,$130.00,3,TRUE,FALSE,44,4.77,311,1
768787105434316872,2023-12-14,Oakridge,49.23291,-123.13065,Entire home/apt,10,4.5 baths,5,$680.00,1,FALSE,TRUE,22,4.82,248,1
768889514013265639,2023-12-14,Downtown Eastside,49.2782153,-123.0992978,Entire home/apt,3,1 bath,1,$896.00,3,TRUE,FALSE,19,5,45,1
768981690558155419,2023-12-14,Kensington-Cedar Cottage,49.25634,-123.07715,Entire home/apt,4,1 bath,2,$87.00,30,TRUE,FALSE,3,4.67,77,37
769042162393907036,2023-12-14,Dunbar Southlands,49.25622,-123.18689,Entire home/apt,10,4.5 baths,5,$249.00,1,FALSE,TRUE,54,4.54,0,1
769863327526995636,2023-12-13,Oakridge,49.22140757087557,-123.12242390071862,Private room,1,1.5 shared baths,1,$49.00,30,TRUE,TRUE,2,5,362,1
769926196104218077,2023-12-14,Kensington-Cedar Cottage,49.23462,-123.05973,Entire home/apt,15,4 baths,7,$745.00,2,FALSE,FALSE,14,4.07,151,3
770037437586709007,2023-12-14,Downtown,49.2796404,-123.1088566,Entire home/apt,6,2 baths,3,$218.00,3,TRUE,TRUE,40,4.78,136,21
770274256101277325,2023-12-13,Mount Pleasant,49.27165,-123.10641,Entire home/apt,5,3 baths,3,$350.00,90,FALSE,TRUE,0,NA,365,1
770277424923009605,2023-12-14,Kitsilano,49.27220154,-123.15100098,Entire home/apt,2,1 bath,1,$99.00,2,FALSE,FALSE,59,4.84,0,16
770365895372702312,2023-12-14,Downtown,49.27591,-123.12651,Entire home/apt,2,1 bath,1,$163.00,1,FALSE,TRUE,7,4.29,340,5
770378616796361153,2023-12-14,Downtown,49.27575,-123.12794,Entire home/apt,2,1 bath,1,$131.00,1,FALSE,TRUE,15,4.53,336,5
770387973548449882,2023-12-14,Downtown,49.27787,-123.12617,Entire home/apt,4,1 bath,2,$96.00,1,FALSE,TRUE,20,4.65,333,5
770394918483567312,2023-12-14,Downtown,49.27799,-123.12667,Entire home/apt,4,1 bath,2,$207.00,1,FALSE,TRUE,8,5,301,5
771362140167826869,2023-12-14,Downtown,49.2801011,-123.12652,Entire home/apt,5,1 bath,3,$171.00,1,TRUE,FALSE,87,4.85,279,2
771486907215408982,2023-12-13,Fairview,49.25846982345838,-123.14527767262804,Entire home/apt,2,1 bath,1,$138.00,30,FALSE,FALSE,2,5,360,1
771736069933529857,2023-12-13,West Point Grey,49.26418,-123.18777,Entire home/apt,3,1 bath,3,$135.00,2,TRUE,FALSE,29,4.9,78,1
772116670102084304,2023-12-14,Dunbar Southlands,49.24411,-123.19671,Entire home/apt,5,1 bath,2,$102.00,1,TRUE,TRUE,71,4.9,0,1
772466465638442261,2023-12-13,Fairview,49.26087,-123.14267,Entire home/apt,4,2 baths,2,$103.00,30,FALSE,TRUE,5,5,287,134
772477907256337006,2023-12-13,Mount Pleasant,49.26999559999999,-123.1060504,Entire home/apt,4,1 bath,2,$115.00,30,FALSE,TRUE,3,5,111,1
772509577038769363,2023-12-14,Downtown,49.27705318837991,-123.12661119013111,Private room,1,1 shared bath,1,$91.00,1,TRUE,TRUE,53,4.94,45,2
772518170946106661,2023-12-13,Fairview,49.26241,-123.14188,Entire home/apt,4,2.5 baths,2,$100.00,30,FALSE,TRUE,3,5,306,134
772541311818646343,2023-12-13,Kitsilano,49.26662,-123.15592,Entire home/apt,2,1 bath,1,$98.00,30,FALSE,TRUE,2,5,325,134
772587773873520054,2023-12-14,Victoria-Fraserview,49.21853,-123.06572,Entire home/apt,6,2.5 baths,3,$101.00,30,FALSE,TRUE,4,4.5,261,134
772625083598946338,2023-12-14,Fairview,49.26055,-123.13909,Entire home/apt,4,1 bath,2,$113.00,2,FALSE,FALSE,36,4.42,165,1
773143001560771560,2023-12-14,Downtown,49.2779918,-123.1187862,Entire home/apt,4,2 baths,2,$160.00,30,FALSE,TRUE,3,4.67,338,1
773216148474833083,2023-12-13,Oakridge,49.22459,-123.12028,Private room,1,1 private bath,1,$50.00,30,FALSE,TRUE,2,4.5,365,20
773244868554161175,2023-12-14,West End,49.2841288,-123.1333351,Private room,2,1 shared bath,1,$84.00,28,FALSE,FALSE,0,NA,89,1
773284031902215501,2023-12-14,West End,49.28373,-123.13628,Private room,1,1 private bath,1,$76.00,30,TRUE,FALSE,4,5,116,1
773435863030119576,2023-12-14,West End,49.289237342662446,-123.13206822015312,Entire home/apt,3,1 bath,1,$250.00,30,FALSE,FALSE,0,NA,83,1
773503395507984171,2023-12-14,Victoria-Fraserview,49.23019,-123.05503,Entire home/apt,4,1 bath,2,$82.00,1,TRUE,FALSE,53,4.89,0,2
773938556409065843,2023-12-14,West End,49.28497947167147,-123.130277083432,Private room,1,1 shared bath,2,$36.00,30,TRUE,FALSE,1,5,328,1
